Date,AAPL,GOOGL,MSFT,AMZN,BRK-B
2008-12-18,2.6820998191833496,7.706535816192627,14.093071937561035,2.6040000915527344,65.5999984741211
2008-12-19,2.6991941928863525,7.703804016113281,13.96163272857666,2.578000068664551,64.23999786376953
2008-12-22,2.571431875228882,7.379428386688232,14.005452156066896,2.492000102996826,63.97999954223633
2008-12-23,2.590625762939453,7.402029991149902,14.07847499847412,2.553999900817871,62.86000061035156
2008-12-24,2.550438165664673,7.524477958679199,13.998146057128906,2.572000026702881,62.29999923706055
2008-12-26,2.57353138923645,7.460150241851807,13.96894073486328,2.5889999866485596,62.2599983215332
2008-12-29,2.5975236892700195,7.38712739944458,13.844801902770996,2.4700000286102295,61.7599983215332
2008-12-30,2.58792781829834,7.528451919555664,14.122283935546877,2.538000106811523,61.119998931884766
2008-12-31,2.5597355365753174,7.641213893890381,14.19530963897705,2.563999891281128,64.27999877929688
2009-01-02,2.721686363220215,7.980741024017334,14.84519386291504,2.7179999351501465,66.45999908447266
2009-01-05,2.8365519046783447,8.147895812988281,14.98393726348877,2.703000068664551,66.9800033569336
2009-01-06,2.789766788482666,8.297168731689453,15.159183502197266,2.868000030517578,66.66000366210938
2009-01-07,2.729484796524048,7.997877597808838,14.246421813964844,2.809999942779541,63.79999923706055
2009-01-08,2.7801694869995117,8.076860427856445,14.691849708557127,2.8580000400543213,65.33999633789062
2009-01-09,2.7165884971618652,7.825507640838623,14.253721237182615,2.7755000591278076,62.81999969482422
2009-01-12,2.6590065956115723,7.766394138336182,14.21721076965332,2.5959999561309814,62.779998779296875
2009-01-13,2.630513906478882,7.806879043579102,14.472783088684082,2.572499990463257,63.959999084472656
2009-01-14,2.5591349601745605,7.475300788879395,13.939725875854492,2.424499988555908,62.0
2009-01-15,2.5006539821624756,7.426122188568115,14.049259185791016,2.572000026702881,61.86000061035156
2009-01-16,2.4691622257232666,7.443012237548828,14.392460823059082,2.5794999599456787,60.5
2009-01-20,2.3452999591827393,7.022764205932617,13.494297981262209,2.421999931335449,57.65999984741211
2009-01-21,2.4841582775115967,7.527707576751709,14.151491165161133,2.5269999504089355,58.779998779296875
2009-01-22,2.6500089168548584,7.612650871276856,12.49391269683838,2.496999979019165,59.15999984741211
2009-01-23,2.6500089168548584,8.064690589904785,12.559633255004885,2.5315001010894775,56.97999954223633
2009-01-26,2.688397169113159,8.044076919555664,12.873620986938477,2.4814999103546143,56.0
2009-01-27,2.7210872173309326,8.233088493347168,12.895527839660645,2.421999931335449,57.11000061035156
2009-01-28,2.8251564502716064,8.660041809082031,13.173007011413574,2.5179998874664307,59.880001068115234
2009-01-29,2.789167642593384,8.5271635055542,12.844416618347168,2.5,58.0
2009-01-30,2.7030930519104004,8.40819263458252,12.486611366271973,2.940999984741211,59.779998779296875
2009-02-02,2.744480609893799,8.45885944366455,13.01966667175293,3.057499885559082,59.08000183105469
2009-02-03,2.788567304611206,8.455879211425781,13.508907318115234,3.179500102996826,59.599998474121094
2009-02-04,2.805661678314209,8.51921558380127,13.603830337524414,3.052999973297119,59.880001068115234
2009-02-05,2.892937183380127,8.78547191619873,13.903227806091309,3.1589999198913574,57.41999816894531
2009-02-06,2.9907071590423584,9.221614837646484,14.35595703125,3.327500104904175,58.20000076293945
2009-02-09,3.074382066726685,9.407647132873535,14.19530963897705,3.3355000019073486,58.52000045776367
2009-02-10,2.934023857116699,8.90444278717041,13.727974891662598,3.1654999256134033,56.65999984741211
2009-02-11,2.9037327766418457,8.892768859863281,14.027348518371582,3.2174999713897705,57.900001525878906
2009-02-12,2.977210760116577,9.017202377319336,14.063860893249512,3.197999954223633,57.93000030517578
2009-02-13,2.973913192749023,8.883827209472656,13.939725875854492,3.163000106811523,57.20000076293945
2009-02-17,2.835052490234375,8.510769844055176,13.300092697143556,3.0834999084472656,55.400001525878906
2009-02-18,2.830254554748535,8.770319938659668,13.322144508361816,3.117500066757202,52.29999923706055
2009-02-19,2.71838903427124,8.510273933410645,13.167750358581545,3.0975000858306885,50.33000183105469
2009-02-20,2.7351832389831543,8.604904174804688,13.233914375305176,3.193000078201294,47.7400016784668
2009-02-23,2.6077206134796143,8.197820663452148,12.653098106384276,3.0855000019073486,47.20000076293945
2009-02-24,2.7066915035247803,8.58006477355957,12.623689651489258,3.2799999713897705,51.04999923706055
2009-02-25,2.733983039855957,8.485437393188477,12.46929168701172,3.185499906539917,51.34000015258789
2009-02-26,2.674901247024536,8.37466049194336,12.07227611541748,3.117000102996826,51.279998779296875
2009-02-27,2.678500175476074,8.394780158996582,11.87376880645752,3.239500045776367,51.279998779296875
2009-03-02,2.6374123096466064,8.125789642333984,11.609088897705078,3.0994999408721924,48.880001068115234
2009-03-03,2.650308132171631,8.084065437316895,11.67525863647461,3.0850000381469727,47.400001525878906
2009-03-04,2.734283447265625,7.921130657196045,11.85171127319336,3.240499973297119,49.0
2009-03-05,2.66440486907959,7.591290950775147,11.226777076721191,3.2385001182556152,46.0
2009-03-06,2.558235883712769,7.664064884185791,11.23412799835205,3.0845000743865967,46.540000915527344
2009-03-09,2.4925544261932373,7.224940299987793,11.1385498046875,3.024499893188477,46.20000076293945
2009-03-10,2.658106565475464,7.654129981994629,12.116389274597168,3.2855000495910645,55.099998474121094
2009-03-11,2.779569387435913,7.896046161651611,12.579572677612305,3.427000045776367,54.79999923706055
2009-03-12,2.889636516571045,8.035630226135254,12.506052017211914,3.4790000915527344,55.61000061035156
2009-03-13,2.87704086303711,8.05773639678955,12.241371154785156,3.43149995803833,54.83000183105469
2009-03-16,2.8617448806762695,7.940255165100098,11.947285652160645,3.3489999771118164,52.84000015258789
2009-03-17,2.988908052444458,8.328960418701172,12.425180435180664,3.567500114440918,54.08000183105469
2009-03-18,3.0446901321411133,8.273326873779297,12.46929168701172,3.5625,54.7400016784668
2009-03-19,3.047689914703369,8.194839477539062,12.601633071899414,3.505000114440918,55.5
2009-03-20,3.0467894077301025,8.200303077697754,12.542817115783691,3.497999906539917,55.060001373291016
2009-03-23,3.2288362979888916,8.658304214477539,13.476542472839355,3.7790000438690186,58.81999969482422
2009-03-24,3.194045066833496,8.622786521911621,13.182453155517578,3.640500068664551,58.439998626708984
2009-03-25,3.1937456130981445,8.545790672302246,13.145694732666016,3.619999885559082,58.0
2009-03-26,3.295116662979126,8.77479076385498,13.84414291381836,3.684499979019165,59.15999984741211
2009-03-27,3.204542398452759,8.635950088500977,13.329500198364258,3.5260000228881836,58.400001525878906
2009-03-30,3.133763551712036,8.511513710021973,12.851608276367188,3.572000026702881,56.20000076293945
2009-03-31,3.1526591777801514,8.644891738891602,13.505951881408691,3.671999931335449,56.400001525878906
2009-04-01,3.2597267627716064,8.794660568237305,14.197063446044922,3.674999952316284,56.380001068115234
2009-04-02,3.380290269851685,9.003543853759766,14.182354927062988,3.816999912261963,58.119998931884766
2009-04-03,3.4786622524261475,9.184358596801758,13.785341262817385,3.9084999561309814,60.08000183105469
2009-04-06,3.552438974380493,9.146108627319336,13.792686462402344,3.899499893188477,59.939998626708984
2009-04-07,3.448969841003418,8.907918930053711,13.792686462402344,3.775500059127808,58.400001525878906
2009-04-08,3.488558053970337,8.99112606048584,14.108829498291016,3.848999977111816,58.29999923706055
2009-04-09,3.586029291152954,9.251916885375977,14.461735725402832,3.9885001182556152,61.02000045776367
2009-04-13,3.6055233478546143,9.391254425048828,14.402913093566896,3.947000026702881,61.439998626708984
2009-04-14,3.548240423202514,9.16275119781494,14.226462364196776,3.861000061035156,59.880001068115234
2009-04-15,3.528146743774414,9.425777435302734,13.84414291381836,3.73550009727478,59.65999984741211
2009-04-16,3.6424107551574703,9.655275344848633,14.527904510498049,3.862499952316284,60.5
2009-04-17,3.701494455337525,9.742206573486328,14.116182327270508,3.902499914169311,60.2400016784668
2009-04-20,3.6139211654663086,9.420809745788574,13.682402610778809,3.878499984741211,58.599998474121094
2009-04-21,3.651708841323853,9.47470760345459,13.94708251953125,3.937000036239624,58.0
2009-04-22,3.644210815429687,9.53406810760498,13.807387351989746,3.9600000381469727,56.02000045776367
2009-04-23,3.760875701904297,9.55468463897705,13.910323143005373,4.0304999351501465,56.2599983215332
2009-04-24,3.715888977050781,9.67390251159668,15.373411178588867,4.2230000495910645,58.20000076293945
2009-04-27,3.740783929824829,9.585979461669922,14.998435020446776,4.156000137329102,58.619998931884766
2009-04-28,3.715888977050781,9.530344009399414,14.65289306640625,4.119999885559082,58.22999954223633
2009-04-29,3.753079414367676,9.723081588745115,14.888160705566406,3.989500045776367,61.470001220703125
2009-04-30,3.773773193359375,9.83484935760498,14.895506858825684,4.026000022888184,61.29999923706055
2009-05-01,3.8160598278045654,9.778220176696776,14.880812644958496,3.947999954223633,60.880001068115234
2009-05-04,3.960917472839355,9.984123229980469,14.844045639038086,3.9885001182556152,62.29999923706055
2009-05-05,3.9801104068756104,10.009207725524902,14.549964904785156,4.09499979019165,61.939998626708984
2009-05-06,3.973813533782959,10.021129608154297,14.549964904785156,4.0995001792907715,61.79999923706055
2009-05-07,3.87064528465271,9.850744247436523,14.204407691955566,3.96399998664856,61.040000915527344
2009-05-08,3.874542713165283,10.1170015335083,14.277932167053224,3.8975000381469727,62.63999938964844
2009-05-11,3.885940551757813,10.13314723968506,14.204407691955566,3.930500030517578,59.20000076293945
2009-05-12,3.731485366821289,9.910355567932127,14.62348175048828,3.8965001106262207,58.779998779296875
2009-05-13,3.583630323410034,9.675145149230955,14.520552635192873,3.7095000743865967,57.40999984741211
2009-05-14,3.687397956848145,9.62447738647461,14.748470306396484,3.755500078201294,58.38999938964844
2009-05-15,3.6715028285980225,9.686570167541504,14.866106033325195,3.680000066757202,58.0
2009-05-18,3.7983651161193848,9.85645866394043,15.145483016967772,3.797499895095825,58.86000061035156
2009-05-19,3.822357892990112,9.907126426696776,15.027106285095217,3.8935000896453857,60.0
2009-05-20,3.774972677230835,9.86490249633789,15.07889175415039,3.8984999656677246,59.599998474121094
2009-05-21,3.72428822517395,9.848012924194336,14.66456127166748,3.79800009727478,58.58000183105469
2009-05-22,3.673901319503784,9.773500442504885,14.612770080566406,3.7820000648498535,58.15999984741211
2009-05-26,3.922229766845703,10.043234825134276,15.04930591583252,3.91950011253357,59.779998779296875
2009-05-27,3.990309000015259,10.073040008544922,14.89392375946045,3.8550000190734863,58.65999984741211
2009-05-28,4.05088996887207,10.19325351715088,15.130694389343262,3.882499933242798,58.0
2009-05-29,4.073084354400635,10.36289119720459,15.45623779296875,3.899499893188477,59.439998626708984
2009-06-01,4.179253578186035,10.594624519348145,15.833590507507324,4.152500152587891,59.689998626708984
2009-06-02,4.183451175689697,10.640326499938965,15.833590507507324,4.246500015258789,59.959999084472656
2009-06-03,4.227238655090332,10.721046447753906,16.077743530273438,4.283999919891357,58.47999954223633
2009-06-04,4.310912132263184,10.935394287109377,16.1517391204834,4.276000022888184,58.65999984741211
2009-06-05,4.338803768157959,11.035736083984377,16.381099700927734,4.377999782562256,58.400001525878906
2009-06-08,4.314209461212158,10.89788818359375,16.314510345458984,4.317999839782715,58.63999938964844
2009-06-09,4.28032112121582,10.819649696350098,16.336708068847656,4.354000091552734,59.560001373291016
2009-06-10,4.206243991851807,10.744644165039062,16.684446334838867,4.329500198364258,58.5
2009-06-11,4.197246551513672,10.655227661132812,16.891620635986328,4.2845001220703125,59.29999923706055
2009-06-12,4.107874393463135,10.55190372467041,17.261558532714844,4.203999996185303,59.470001220703125
2009-06-15,4.081481456756592,10.35146713256836,17.328157424926758,4.158999919891357,58.58000183105469
2009-06-16,4.089278697967529,10.332341194152832,17.350358963012695,4.107500076293945,58.220001220703125
2009-06-17,4.066185474395752,10.311478614807127,17.520519256591797,4.132500171661377,57.47999954223633
2009-06-18,4.07518196105957,10.28415870666504,17.387344360351562,4.079999923706055,56.58000183105469
2009-06-19,4.1831536293029785,10.433927536010742,17.8090763092041,4.1479997634887695,56.099998474121094
2009-06-22,4.119869232177734,10.117499351501465,17.22456932067871,3.9574999809265137,55.599998474121094
2009-06-23,4.019099712371826,10.076021194458008,17.268964767456055,3.884000062942505,55.22999954223633
2009-06-24,4.0853800773620605,10.165682792663574,17.36514663696289,3.963500022888184,55.880001068115234
2009-06-25,4.1945481300354,10.326629638671877,17.601909637451172,4.110000133514404,56.040000915527344
2009-06-26,4.2719244956970215,10.56382656097412,17.2763614654541,4.193999767303467,56.02000045776367
2009-06-29,4.257829666137695,10.534517288208008,17.653703689575195,4.151500225067139,56.900001525878906
2009-06-30,4.271624565124512,10.471181869506836,17.587116241455078,4.183000087738037,57.91999816894531
2009-07-01,4.283621788024902,10.406604766845703,17.786882400512695,4.079999923706055,58.47999954223633
2009-07-02,4.19934606552124,10.14581298828125,17.29115867614746,3.9660000801086426,57.86000061035156
2009-07-06,4.157057285308838,10.17363166809082,17.16537857055664,3.9049999713897705,57.099998474121094
2009-07-07,4.060788154602051,9.85124397277832,16.669652938842773,3.7815001010894775,56.20000076293945
2009-07-08,4.115370750427246,9.99678897857666,16.691848754882812,3.868000030517578,56.220001220703125
2009-07-09,4.089578628540039,10.193004608154297,16.603063583374023,3.9049999713897705,55.41999816894531
2009-07-10,4.154358863830566,10.2926025390625,16.566068649291992,3.881500005722046,54.900001525878906
2009-07-13,4.268923759460449,10.538492202758787,17.187576293945312,4.073500156402588,56.560001373291016
2009-07-14,4.266825199127197,10.548178672790527,17.098798751831055,4.097499847412109,57.400001525878906
2009-07-15,4.405083179473877,10.88298511505127,17.846084594726562,4.227499961853027,58.79999923706055
2009-07-16,4.424279689788818,10.993013381958008,18.082834243774418,4.305500030517578,58.459999084472656
2009-07-17,4.551141738891602,10.686275482177734,17.971853256225586,4.292500019073486,59.02000045776367
2009-07-20,4.585929870605469,10.684286117553713,18.149433135986328,4.411499977111816,59.470001220703125
2009-07-21,4.543943405151367,10.627906799316406,18.371395111083984,4.450500011444092,59.5
2009-07-22,4.700796604156494,10.622692108154297,18.349191665649418,4.439499855041504,60.029998779296875
2009-07-23,4.733188152313232,10.862370491027832,18.91151237487793,4.69350004196167,61.34000015258789
2009-07-24,4.798266887664795,11.095346450805664,17.350358963012695,4.32450008392334,62.54999923706055
2009-07-27,4.801565647125244,11.04765796661377,17.098798751831055,4.211999893188477,62.65999984741211
2009-07-28,4.798565864562988,10.92471408843994,17.36514663696289,4.249000072479248,62.70000076293945
2009-07-29,4.799466133117676,10.835049629211426,17.60930633544922,4.2170000076293945,62.41999816894531
2009-07-30,4.882242202758789,11.068520545959473,17.616708755493164,4.304500102996826,63.65999984741211
2009-07-31,4.900235652923584,11.004192352294922,17.40213966369629,4.288000106811523,63.61000061035156
2009-08-03,4.991409778594971,11.231703758239746,17.631507873535156,4.372000217437744,65.4000015258789
2009-08-04,4.965017318725586,11.269454956054688,17.587116241455078,4.289999961853027,65.98999786376953
2009-08-05,4.9518232345581055,11.205126762390137,17.616708755493164,4.2144999504089355,69.04000091552734
2009-08-06,4.915831565856934,11.18575382232666,17.357751846313477,4.223499774932861,70.3499984741211
2009-08-07,4.963818073272705,11.353157997131348,17.431737899780273,4.265999794006348,70.80000305175781
2009-08-10,4.940124034881592,11.340988159179688,17.328157424926758,4.2220001220703125,67.80000305175781
2009-08-11,4.883441925048828,11.274673461914062,17.113584518432617,4.177999973297119,65.4000015258789
2009-08-12,4.95781946182251,11.38991641998291,17.4095401763916,4.297999858856201,66.43000030517578
2009-08-13,5.051090240478516,11.481816291809082,17.476131439208984,4.230000019073486,67.0999984741211
2009-08-14,5.001907825469971,11.425186157226562,17.52791976928711,4.178999900817871,66.58000183105469
2009-08-17,4.786272048950195,11.049893379211426,17.202373504638672,4.052999973297119,64.5999984741211
2009-08-18,4.9185309410095215,11.059579849243164,17.54463768005371,4.105999946594238,65.5
2009-08-19,4.936524391174316,11.0270414352417,17.596721649169922,4.150000095367432,65.19999694824219
2009-08-20,4.988410949707031,11.435369491577148,17.611597061157227,4.204500198364258,65.48999786376953
2009-08-21,5.075084209442139,11.555334091186523,18.16219139099121,4.25,66.58999633789062
2009-08-24,5.070286273956299,11.642017364501951,18.333324432373047,4.224999904632568,66.51000213623047
2009-08-25,5.080482006072998,11.707587242126465,18.333324432373047,4.209499835968018,66.87999725341797
2009-08-26,5.020801067352295,11.623886108398438,18.2663631439209,4.199999809265137,65.95999908447266
2009-08-27,5.081981658935547,11.575700759887695,18.370521545410156,4.2154998779296875,65.76000213623047
2009-08-28,5.099976062774658,11.543163299560549,18.363094329833984,4.138000011444092,66.13999938964844
2009-08-31,5.044793605804443,11.46666431427002,18.34076499938965,4.059500217437744,65.72000122070312
2009-09-01,4.957518577575684,11.319873809814451,17.85713005065918,3.9579999446868896,64.5999984741211
2009-09-02,4.953921794891357,11.25157356262207,17.75296974182129,3.9070000648498535,63.79999923706055
2009-09-03,4.995008945465088,11.363588333129885,17.938983917236328,3.92300009727478,64.19999694824219
2009-09-04,5.1077752113342285,11.457474708557127,18.318443298339844,3.94350004196167,64.23999786376953
2009-09-08,5.1863532066345215,11.390911102294922,18.467256546020508,4.045000076293945,64.0
2009-09-09,5.1326680183410645,11.52379035949707,18.437488555908203,4.111999988555908,64.80000305175781
2009-09-10,5.175253391265869,11.696907043457031,18.60118103027344,4.192500114440918,65.01000213623047
2009-09-11,5.16325569152832,11.726712226867676,18.497011184692383,4.2270002365112305,65.27999877929688
2009-09-14,5.210043907165527,11.800726890563965,18.60118103027344,4.192999839782715,65.13999938964844
2009-09-15,5.253230571746826,11.860833168029783,18.7499942779541,4.177499771118164,65.98999786376953
2009-09-16,5.454472064971924,12.12783432006836,18.7499942779541,4.534999847412109,67.62000274658203
2009-09-17,5.53484582901001,12.21302604675293,18.82439422607422,4.521999835968018,67.37999725341797
2009-09-18,5.548943042755127,12.206568717956545,18.794633865356445,4.513999938964844,66.5999984741211
2009-09-21,5.518951892852783,12.344168663024902,18.82439422607422,4.5279998779296875,66.41999816894531
2009-09-22,5.532747268676758,12.395333290100098,19.17410469055176,4.6875,67.19999694824219
2009-09-23,5.563338756561279,12.380431175231934,19.129453659057617,4.61899995803833,67.19999694824219
2009-09-24,5.512954235076904,12.338454246520996,19.300586700439453,4.605500221252441,66.22000122070312
2009-09-25,5.469466209411621,12.23190212249756,19.010408401489254,4.526000022888184,65.36000061035156
2009-09-28,5.5828328132629395,12.38217067718506,19.2187442779541,4.610499858856201,65.81999969482422
2009-09-29,5.559739112854004,12.38217067718506,19.15922164916992,4.585999965667725,66.81999969482422
2009-09-30,5.558840274810791,12.315604209899902,19.136899948120117,4.668000221252441,66.45999908447266
2009-10-01,5.4241814613342285,12.100762367248535,18.511890411376953,4.552000045776367,65.22000122070312
2009-10-02,5.54534387588501,12.035687446594238,18.57141876220703,4.492499828338623,65.29000091552734
2009-10-05,5.578933238983154,12.133546829223633,18.333324432373047,4.433499813079834,65.69999694824219
2009-10-06,5.698598384857178,12.387385368347168,18.683025360107425,4.545499801635742,65.77999877929688
2009-10-07,5.7057952880859375,12.854329109191896,18.675582885742188,4.698500156402588,65.80000305175781
2009-10-08,5.676406383514404,12.7708740234375,19.09969139099121,4.761000156402588,65.70999908447266
2009-10-09,5.7123942375183105,12.822288513183594,19.010408401489254,4.7855000495910645,65.73999786376953
2009-10-12,5.722590923309326,13.01577091217041,19.136899948120117,4.679999828338623,65.5999984741211
2009-10-13,5.698899269104004,13.067183494567873,19.203861236572266,4.741499900817871,65.80000305175781
2009-10-14,5.7369866371154785,13.295934677124023,19.315460205078125,4.873000144958496,67.05999755859375
2009-10-15,5.715092658996582,13.161565780639648,19.87350082397461,4.80049991607666,67.20999908447266
2009-10-16,5.639814853668213,13.65682315826416,19.71725273132324,4.765999794006348,66.12000274658203
2009-10-19,5.694098949432373,13.712458610534668,19.61308479309082,4.734000205993652,66.55999755859375
2009-10-20,5.961019039154053,13.70326805114746,19.620525360107425,4.749000072479248,66.01000213623047
2009-10-21,6.145763874053955,13.68786907196045,19.776777267456055,4.671000003814697,65.66999816894531
2009-10-22,6.154160976409912,13.762131690979004,19.784215927124023,4.672500133514404,66.77999877929688
2009-10-23,6.116373062133789,13.752197265625,20.84821128845215,5.924499988555908,66.36000061035156
2009-10-26,6.072587013244629,13.76511287689209,21.339277267456055,6.23199987411499,65.86000061035156
2009-10-27,5.9193339347839355,13.618075370788574,21.272306442260746,6.103499889373779,66.06999969482422
2009-10-28,5.770277500152588,13.419626235961914,20.84821128845215,6.081999778747559,65.5999984741211
2009-10-29,5.888741493225098,13.686626434326172,20.997007369995117,6.129000186920166,66.12000274658203
2009-10-30,5.653312683105469,13.315804481506348,20.63243293762207,5.940499782562256,65.66000366210938
2009-11-02,5.677605628967285,13.26290225982666,20.744037628173828,5.941999912261963,65.30000305175781
2009-11-03,5.660810470581055,13.34486484527588,20.483619689941406,5.918499946594238,66.51000213623047
2009-11-04,5.722590923309326,13.420371055603027,20.877965927124023,5.855000019073486,67.62000274658203
2009-11-05,5.819161891937256,13.627017974853516,21.183027267456055,6.0304999351501465,67.9000015258789
2009-11-06,5.8284592628479,13.68786907196045,21.220232009887695,6.309999942779541,68.5
2009-11-09,6.041996002197266,13.97126293182373,21.56993103027344,6.333499908447266,68.5
2009-11-10,6.087581634521484,14.076823234558104,21.584810256958008,6.507500171661377,67.69999694824219
2009-11-11,6.095679759979248,14.171204566955566,21.66665267944336,6.495500087738037,67.9000015258789
2009-11-12,6.057891368865967,14.103893280029297,21.84522247314453,6.526500225067139,68.06999969482422
2009-11-13,6.1316704750061035,14.208213806152344,22.046127319335938,6.648499965667725,68.22000122070312
2009-11-16,6.197049617767334,14.313275337219238,21.979164123535156,6.579500198364258,68.62999725341797
2009-11-17,6.2081427574157715,14.343327522277832,22.420089721679688,6.5625,68.5999984741211
2009-11-18,6.176955223083496,14.322464942932127,22.50228500366211,6.564499855041504,69.04000091552734
2009-11-19,6.013504505157471,14.231560707092283,22.25566864013672,6.44950008392334,69.0
2009-11-20,5.9958086013793945,14.156301498413086,22.136098861694336,6.482999801635742,68.94000244140625
2009-11-23,6.17455530166626,14.46403694152832,22.375240325927734,6.650000095367432,68.80000305175781
2009-11-24,6.131368637084961,14.482417106628418,22.35282325744629,6.646999835968018,68.30000305175781
2009-11-25,6.123871326446533,14.548236846923828,22.26315116882324,6.701499938964844,68.05999755859375
