date,vwretd
2013-02-25,-0.01716
2013-02-26,0.005656
2013-02-27,0.012275
2013-02-28,-0.00063
2013-03-01,0.001752
2013-03-04,0.003648
2013-03-05,0.00919
2013-03-06,0.001656
2013-03-07,0.002328
2013-03-08,0.004895
2013-03-11,0.002695
2013-03-12,-0.001929
2013-03-13,0.000805
2013-03-14,0.005963
2013-03-15,-0.001517
2013-03-18,-0.005326
2013-03-19,-0.002923
2013-03-20,0.007248
2013-03-21,-0.007562
2013-03-22,0.005842
2013-03-25,-0.003071
2013-03-26,0.007299
2013-03-27,-0.000118
2013-03-28,0.004054
2013-04-01,-0.005392
2013-04-02,0.00271
2013-04-03,-0.011859
2013-04-04,0.003826
2013-04-05,-0.003519
2013-04-08,0.006639
2013-04-09,0.003703
2013-04-10,0.011618
2013-04-11,0.003194
2013-04-12,-0.00378
2013-04-15,-0.025595
2013-04-16,0.014655
2013-04-17,-0.01469
2013-04-18,-0.00569
2013-04-19,0.009359
2013-04-22,0.004277
2013-04-23,0.010144
2013-04-24,0.002179
2013-04-25,0.004946
2013-04-26,-0.002476
2013-04-29,0.007371
2013-04-30,0.004139
2013-05-01,-0.010607
2013-05-02,0.009484
2013-05-03,0.010398
2013-05-06,0.002566
2013-05-07,0.005135
2013-05-08,0.005022
2013-05-09,-0.003689
2013-05-10,0.004676
2013-05-13,-0.000627
2013-05-14,0.009349
2013-05-15,0.003945
2013-05-16,-0.004594
2013-05-17,0.009395
2013-05-20,0.000649
2013-05-21,0.0016
2013-05-22,-0.009642
2013-05-23,-0.002446
2013-05-24,-0.00103
2013-05-28,0.006307
2013-05-29,-0.00697
2013-05-30,0.004204
2013-05-31,-0.013568
2013-06-03,0.00464
2013-06-04,-0.005563
2013-06-05,-0.013397
2013-06-06,0.008981
2013-06-07,0.011386
2013-06-10,0.000184
2013-06-11,-0.01089
2013-06-12,-0.008137
2013-06-13,0.01506
2013-06-14,-0.005379
2013-06-17,0.007193
2013-06-18,0.007358
2013-06-19,-0.013406
2013-06-20,-0.025752
2013-06-21,0.001443
2013-06-24,-0.012352
2013-06-25,0.010324
2013-06-26,0.008926
2013-06-27,0.008125
2013-06-28,-0.002809
2013-07-01,0.006716
2013-07-02,-0.001412
2013-07-03,0.000408
2013-07-05,0.009033
2013-07-08,0.005168
2013-07-09,0.007724
2013-07-10,0.000629
2013-07-11,0.014617
2013-07-12,0.00247
2013-07-15,0.002326
2013-07-16,-0.003791
2013-07-17,0.003003
2013-07-18,0.005469
2013-07-19,0.001494
2013-07-22,0.002802
2013-07-23,-0.001167
2013-07-24,-0.004921
2013-07-25,0.003967
2013-07-26,0.000137
2013-07-29,-0.003759
2013-07-30,0.000403
2013-07-31,0.000199
2013-08-01,0.012261
2013-08-02,0.001331
2013-08-05,-0.000734
2013-08-06,-0.006571
2013-08-07,-0.004516
2013-08-08,0.005441
2013-08-09,-0.001916
2013-08-12,-0.000143
2013-08-13,0.001516
2013-08-14,-0.004099
2013-08-15,-0.012968
2013-08-16,-0.002938
2013-08-19,-0.007099
2013-08-20,0.005669
2013-08-21,-0.006167
2013-08-22,0.009128
2013-08-23,0.004367
2013-08-26,-0.002845
2013-08-27,-0.016307
2013-08-28,0.002623
2013-08-29,0.003198
2013-08-30,-0.004832
2013-09-03,0.004517
2013-09-04,0.007599
2013-09-05,0.001828
2013-09-06,0.001057
2013-09-09,0.010849
2013-09-10,0.007216
2013-09-11,0.002744
2013-09-12,-0.004003
2013-09-13,0.002645
2013-09-16,0.005156
2013-09-17,0.004981
2013-09-18,0.012556
2013-09-19,-0.001145
2013-09-20,-0.007311
2013-09-23,-0.004154
2013-09-24,-0.001217
2013-09-25,-0.001662
2013-09-26,0.003963
2013-09-27,-0.003599
2013-09-30,-0.004862
2013-10-01,0.008707
2013-10-02,-0.000674
2013-10-03,-0.008609
2013-10-04,0.006741
2013-10-07,-0.008482
2013-10-08,-0.013084
2013-10-09,-0.000451
2013-10-10,0.020996
2013-10-11,0.006894
2013-10-14,0.00408
2013-10-15,-0.006865
2013-10-16,0.012758
2013-10-17,0.00775
2013-10-18,0.006939
2013-10-21,0.000141
2013-10-22,0.005534
2013-10-23,-0.005308
2013-10-24,0.004055
2013-10-25,0.003147
2013-10-28,0.000342
2013-10-29,0.004437
2013-10-30,-0.005665
2013-10-31,-0.003506
2013-11-01,0.001408
2013-11-04,0.004324
2013-11-05,-0.003013
2013-11-06,0.00304
2013-11-07,-0.013878
2013-11-08,0.012349
2013-11-11,0.001003
2013-11-12,-0.002249
2013-11-13,0.008519
2013-11-14,0.004571
2013-11-15,0.004409
2013-11-18,-0.004646
2013-11-19,-0.003367
2013-11-20,-0.003294
2013-11-21,0.008658
2013-11-22,0.004566
2013-11-25,-0.001436
2013-11-26,0.001078
2013-11-27,0.002738
2013-11-29,0.000159
2013-12-02,-0.003638
2013-12-03,-0.003715
2013-12-04,-0.000941
2013-12-05,-0.003514
2013-12-06,0.009683
2013-12-09,0.001868
2013-12-10,-0.002813
2013-12-11,-0.01207
2013-12-12,-0.002543
2013-12-13,0.001277
2013-12-16,0.006445
2013-12-17,-0.002344
2013-12-18,0.014462
2013-12-19,-0.001026
2013-12-20,0.006904
2013-12-23,0.006229
2013-12-24,0.003476
2013-12-26,0.003993
2013-12-27,-6.1e-05
2013-12-30,0.000277
2013-12-31,0.004255
2014-01-02,-0.008757
2014-01-03,0.000491
2014-01-06,-0.00334
2014-01-07,0.00609
2014-01-08,0.000155
2014-01-09,9e-05
2014-01-10,0.003567
2014-01-13,-0.011642
2014-01-14,0.010257
2014-01-15,0.005066
2014-01-16,-0.000279
2014-01-17,-0.003454
2014-01-21,0.003351
2014-01-22,0.001484
2014-01-23,-0.008159
2014-01-24,-0.021135
2014-01-27,-0.006632
2014-01-28,0.007293
2014-01-29,-0.00993
2014-01-30,0.011488
2014-01-31,-0.005796
2014-02-03,-0.023197
2014-02-04,0.007612
2014-02-05,-0.001952
2014-02-06,0.011924
2014-02-07,0.012595
2014-02-10,0.001576
2014-02-11,0.010599
2014-02-12,0.001149
2014-02-13,0.006957
2014-02-14,0.004104
2014-02-18,0.003182
2014-02-19,-0.006797
2014-02-20,0.00644
2014-02-21,-0.000817
2014-02-24,0.006174
2014-02-25,-0.001268
2014-02-26,0.001034
2014-02-27,0.0049
2014-02-28,0.001673
2014-03-03,-0.006637
2014-03-04,0.015434
2014-03-05,0.000357
2014-03-06,0.001723
2014-03-07,-0.000796
2014-03-10,-0.001258
2014-03-11,-0.005526
2014-03-12,0.0013
2014-03-13,-0.011137
2014-03-14,-0.001383
2014-03-17,0.008275
2014-03-18,0.007665
2014-03-19,-0.006779
2014-03-20,0.004709
2014-03-21,-0.002864
2014-03-24,-0.006075
2014-03-25,0.003439
2014-03-26,-0.008153
2014-03-27,-0.001045
2014-03-28,0.00447
2014-03-31,0.009182
2014-04-01,0.008258
2014-04-02,0.002821
2014-04-03,-0.003118
2014-04-04,-0.012591
2014-04-07,-0.011655
2014-04-08,0.005386
2014-04-09,0.011291
2014-04-10,-0.020774
2014-04-11,-0.009794
2014-04-14,0.00652
2014-04-15,0.00517
2014-04-16,0.010627
2014-04-17,0.002272
2014-04-21,0.003484
2014-04-22,0.005567
2014-04-23,-0.002758
2014-04-24,0.000719
2014-04-25,-0.00947
2014-04-28,0.00106
2014-04-29,0.005627
2014-04-30,0.003405
2014-05-01,0.000772
2014-05-02,-0.00026
2014-05-05,0.001302
2014-05-06,-0.008724
2014-05-07,0.004403
2014-05-08,-0.002682
2014-05-09,0.001571
2014-05-12,0.011167
2014-05-13,-0.000666
2014-05-14,-0.004726
2014-05-15,-0.008375
2014-05-16,0.003401
2014-05-19,0.004287
2014-05-20,-0.006933
2014-05-21,0.007421
2014-05-22,0.003498
2014-05-23,0.004761
2014-05-27,0.005896
2014-05-28,-0.001316
2014-05-29,0.004918
2014-05-30,0.000641
2014-06-02,0.000707
2014-06-03,-0.000369
2014-06-04,0.002554
2014-06-05,0.007261
2014-06-06,0.005115
2014-06-09,0.00187
2014-06-10,-0.000362
2014-06-11,-0.003074
2014-06-12,-0.005675
2014-06-13,0.003056
2014-06-16,0.001411
2014-06-17,0.002951
2014-06-18,0.006963
2014-06-19,0.001678
2014-06-20,0.002081
2014-06-23,0.000131
2014-06-24,-0.006979
2014-06-25,0.005115
2014-06-26,-0.000561
2014-06-27,0.00289
2014-06-30,0.001035
2014-07-01,0.006789
2014-07-02,-0.000317
2014-07-03,0.004968
2014-07-07,-0.00611
2014-07-08,-0.007345
2014-07-09,0.00448
2014-07-10,-0.004858
2014-07-11,0.000777
2014-07-14,0.004563
2014-07-15,-0.003284
2014-07-16,0.003751
2014-07-17,-0.010966
2014-07-18,0.01025
2014-07-21,-0.002171
2014-07-22,0.005105
2014-07-23,0.001843
2014-07-24,0.000244
2014-07-25,-0.005025
2014-07-28,-0.000513
2014-07-29,-0.003659
2014-07-30,0.00054
2014-07-31,-0.019359
2014-08-01,-0.003442
2014-08-04,0.007129
2014-08-05,-0.008884
2014-08-06,0.0003
2014-08-07,-0.004897
2014-08-08,0.010292
2014-08-11,0.004768
2014-08-12,-0.002199
2014-08-13,0.006608
2014-08-14,0.004202
2014-08-15,0.000294
2014-08-18,0.008519
2014-08-19,0.004715
2014-08-20,0.001985
2014-08-21,0.002461
2014-08-22,-0.001445
2014-08-25,0.00455
2014-08-26,0.002181
2014-08-27,0.000623
2014-08-28,-0.001806
2014-08-29,0.0038
2014-09-02,3.1e-05
2014-09-03,-0.00058
2014-09-04,-0.002383
2014-09-05,0.004375
2014-09-08,-0.002774
2014-09-09,-0.006316
2014-09-10,0.003339
2014-09-11,0.001306
2014-09-12,-0.006588
2014-09-15,-0.002888
2014-09-16,0.007016
2014-09-17,0.000797
2014-09-18,0.004516
2014-09-19,-0.002366
2014-09-22,-0.010079
2014-09-23,-0.005993
2014-09-24,0.007097
2014-09-25,-0.015547
2014-09-26,0.008408
2014-09-29,-0.002422
2014-09-30,-0.004091
2014-10-01,-0.012931
2014-10-02,0.000775
2014-10-03,0.009096
2014-10-06,-0.001582
2014-10-07,-0.01499
2014-10-08,0.015855
2014-10-09,-0.02122
2014-10-10,-0.013333
2014-10-13,-0.015501
2014-10-14,0.002321
2014-10-15,-0.004483
2014-10-16,0.003835
2014-10-17,0.010813
2014-10-20,0.009244
2014-10-21,0.01923
2014-10-22,-0.008878
2014-10-23,0.01227
2014-10-24,0.006013
2014-10-27,-0.002172
2014-10-28,0.013743
2014-10-29,-0.002246
2014-10-30,0.004987
2014-10-31,0.011527
2014-11-03,-0.000685
2014-11-04,-0.004628
2014-11-05,0.004889
2014-11-06,0.003815
2014-11-07,0.001998
2014-11-10,0.002723
2014-11-11,0.00112
2014-11-12,0.000555
2014-11-13,-0.000944
2014-11-14,0.001335
2014-11-17,-0.000224
2014-11-18,0.005501
2014-11-19,-0.002373
2014-11-20,0.003302
2014-11-21,0.00533
2014-11-24,0.003182
2014-11-25,-0.000384
2014-11-26,0.002777
2014-11-28,-0.006097
2014-12-01,-0.008988
2014-12-02,0.005867
2014-12-03,0.005232
2014-12-04,-0.002151
2014-12-05,0.001463
2014-12-08,-0.009478
2014-12-09,0.001715
2014-12-10,-0.017439
2014-12-11,0.004078
2014-12-12,-0.015235
2014-12-15,-0.007671
2014-12-16,-0.005842
2014-12-17,0.021789
2014-12-18,0.021547
2014-12-19,0.004613
2014-12-22,0.003242
2014-12-23,0.002198
2014-12-24,0.000579
2014-12-26,0.003668
2014-12-29,0.001242
2014-12-30,-0.004285
2014-12-31,-0.008784
2015-01-02,-0.000242
2015-01-05,-0.018276
2015-01-06,-0.009661
2015-01-07,0.011114
2015-01-08,0.016844
2015-01-09,-0.007545
2015-01-12,-0.007783
2015-01-13,-0.002264
2015-01-14,-0.005222
2015-01-15,-0.009182
2015-01-16,0.013841
2015-01-20,0.000251
2015-01-21,0.004549
2015-01-22,0.014704
2015-01-23,-0.004203
2015-01-26,0.004403
2015-01-27,-0.010008
2015-01-28,-0.014065
2015-01-29,0.008482
2015-01-30,-0.012152
2015-02-02,0.012223
2015-02-03,0.015024
2015-02-04,-0.004439
2015-02-05,0.011508
2015-02-06,-0.003588
2015-02-09,-0.004087
2015-02-10,0.008608
2015-02-11,-0.000366
2015-02-12,0.010427
2015-02-13,0.004733
2015-02-17,0.001747
2015-02-18,0.000119
2015-02-19,-0.001016
2015-02-20,0.005709
2015-02-23,-0.000652
2015-02-24,0.002294
2015-02-25,0.000697
2015-02-26,-0.00154
2015-02-27,-0.002605
2015-03-02,0.005491
2015-03-03,-0.00405
2015-03-04,-0.00378
2015-03-05,0.001631
2015-03-06,-0.013852
2015-03-09,0.002862
2015-03-10,-0.0155
2015-03-11,-0.000191
2015-03-12,0.011981
2015-03-13,-0.005527
2015-03-16,0.011765
2015-03-17,-0.001752
2015-03-18,0.01208
2015-03-19,-0.004553
2015-03-20,0.009388
2015-03-23,-0.000947
2015-03-24,-0.004568
2015-03-25,-0.014691
2015-03-26,-0.002223
2015-03-27,0.002468
2015-03-30,0.011519
2015-03-31,-0.007119
2015-04-01,-0.002676
2015-04-02,0.004004
2015-04-06,0.006577
2015-04-07,-0.002134
2015-04-08,0.003582
2015-04-09,0.003365
2015-04-10,0.004585
2015-04-13,-0.003718
2015-04-14,0.001885
2015-04-15,0.006183
2015-04-16,-0.000422
2015-04-17,-0.011294
2015-04-20,0.008077
2015-04-21,-0.00101
2015-04-22,0.004142
2015-04-23,0.003555
2015-04-24,0.001163
2015-04-27,-0.004791
2015-04-28,0.002456
2015-04-29,-0.003923
2015-04-30,-0.010676
2015-05-01,0.00929
2015-05-04,0.002961
2015-05-05,-0.011551
2015-05-06,-0.003354
2015-05-07,0.003347
2015-05-08,0.012083
2015-05-11,-0.00398
2015-05-12,-0.00224
2015-05-13,0.000185
2015-05-14,0.009713
2015-05-15,0.001057
2015-05-18,0.003342
2015-05-19,-0.001352
2015-05-20,-0.000317
2015-05-21,0.002465
2015-05-22,-0.0022
2015-05-26,-0.010462
2015-05-27,0.008653
2015-05-28,-0.001203
2015-05-29,-0.005829
2015-06-01,0.001528
2015-06-02,0.000372
2015-06-03,0.002647
2015-06-04,-0.008883
2015-06-05,-1.5e-05
2015-06-08,-0.006516
2015-06-09,-3.3e-05
2015-06-10,0.011505
2015-06-11,0.001897
2015-06-12,-0.006154
2015-06-15,-0.004048
2015-06-16,0.004953
2015-06-17,0.001723
2015-06-18,0.009278
2015-06-19,-0.004858
2015-06-22,0.005845
2015-06-23,0.001287
2015-06-24,-0.007414
2015-06-25,-0.002654
2015-06-26,-0.000814
2015-06-29,-0.021502
2015-06-30,0.002975
2015-07-01,0.005472
2015-07-02,-0.000554
2015-07-06,-0.004518
2015-07-07,0.004976
2015-07-08,-0.016512
2015-07-09,0.002742
2015-07-10,0.012674
2015-07-13,0.01025
2015-07-14,0.004722
2015-07-15,-0.002478
2015-07-16,0.006972
2015-07-17,-0.000638
2015-07-20,-0.001222
2015-07-21,-0.004063
2015-07-22,-0.002359
2015-07-23,-0.005452
2015-07-24,-0.010027
2015-07-27,-0.007086
2015-07-28,0.012261
2015-07-29,0.007577
2015-07-30,0.000803
2015-07-31,-0.000764
2015-08-03,-0.003671
2015-08-04,-0.001717
2015-08-05,0.002575
2015-08-06,-0.007848
2015-08-07,-0.003275
2015-08-10,0.013132
2015-08-11,-0.009257
2015-08-12,0.000704
2015-08-13,-0.002045
2015-08-14,0.003786
2015-08-17,0.005742
2015-08-18,-0.003505
2015-08-19,-0.008794
2015-08-20,-0.021636
2015-08-21,-0.028014
2015-08-24,-0.038574
2015-08-25,-0.010297
2015-08-26,0.033787
2015-08-27,0.024411
2015-08-28,0.002532
2015-08-31,-0.007265
2015-09-01,-0.028174
2015-09-02,0.016353
2015-09-03,0.001834
2015-09-04,-0.013754
2015-09-08,0.023691
2015-09-09,-0.012783
2015-09-10,0.004395
2015-09-11,0.003428
2015-09-14,-0.004221
2015-09-15,0.011419
2015-09-16,0.009522
2015-09-17,-0.000704
2015-09-18,-0.015322
2015-09-21,0.003336
2015-09-22,-0.013653
2015-09-23,-0.003487
2015-09-24,-0.003706
2015-09-25,-0.002118
2015-09-28,-0.027043
2015-09-29,-0.000916
2015-09-30,0.01943
2015-10-01,0.001947
2015-10-02,0.015168
2015-10-05,0.018766
2015-10-06,-0.00311
2015-10-07,0.009818
2015-10-08,0.008529
2015-10-09,0.001438
2015-10-12,-0.000202
2015-10-13,-0.007799
2015-10-14,-0.004294
2015-10-15,0.014711
2015-10-16,0.00342
2015-10-19,-0.000678
2015-10-20,-0.001171
2015-10-21,-0.008024
2015-10-22,0.013929
2015-10-23,0.009499
2015-10-26,-0.002802
2015-10-27,-0.004495
2015-10-28,0.013657
2015-10-29,-0.002218
2015-10-30,-0.004004
2015-11-02,0.012446
2015-11-03,0.003088
2015-11-04,-0.00338
2015-11-05,-0.001396
2015-11-06,-0.000383
2015-11-09,-0.009594
2015-11-10,0.001286
2015-11-11,-0.004136
2015-11-12,-0.014519
2015-11-13,-0.009781
2015-11-16,0.013738
2015-11-17,-0.001359
2015-11-18,0.015275
2015-11-19,-0.000988
2015-11-20,0.003
2015-11-23,-0.000666
2015-11-24,0.002343
2015-11-25,0.001177
2015-11-27,0.000779
2015-11-30,-0.003859
2015-12-01,0.009508
2015-12-02,-0.010722
2015-12-03,-0.014317
2015-12-04,0.016454
2015-12-07,-0.009769
2015-12-08,-0.006113
2015-12-09,-0.00663
2015-12-10,0.002053
2015-12-11,-0.019829
2015-12-14,0.001577
2015-12-15,0.011317
2015-12-16,0.014887
2015-12-17,-0.014588
2015-12-18,-0.015037
2015-12-21,0.007163
2015-12-22,0.008827
2015-12-23,0.013678
2015-12-24,-0.000839
2015-12-28,-0.003319
2015-12-29,0.010018
2015-12-30,-0.007358
2015-12-31,-0.008181
2016-01-04,-0.014891
2016-01-05,0.001397
2016-01-06,-0.013799
2016-01-07,-0.023909
2016-01-08,-0.010935
2016-01-11,-0.001736
2016-01-12,0.006081
2016-01-13,-0.025834
2016-01-14,0.015434
2016-01-15,-0.02167
2016-01-19,-0.002414
2016-01-20,-0.010584
2016-01-21,0.005654
2016-01-22,0.022476
2016-01-25,-0.016673
2016-01-26,0.015919
2016-01-27,-0.010546
2016-01-28,0.005035
2016-01-29,0.024547
2016-02-01,-0.000351
2016-02-02,-0.020022
2016-02-03,0.005729
2016-02-04,0.003623
2016-02-05,-0.019591
2016-02-08,-0.016964
2016-02-09,-0.003067
2016-02-10,0.000273
2016-02-11,-0.011979
2016-02-12,0.020132
2016-02-16,0.017684
2016-02-17,0.018099
2016-02-18,-0.004199
2016-02-19,-0.000231
2016-02-22,0.014305
2016-02-23,-0.011789
2016-02-24,0.004963
2016-02-25,0.011044
2016-02-26,0.000283
2016-02-29,-0.005893
2016-03-01,0.022404
2016-03-02,0.005674
2016-03-03,0.005603
2016-03-04,0.004192
2016-03-07,0.003223
2016-03-08,-0.01354
2016-03-09,0.005555
2016-03-10,-0.001281
2016-03-11,0.017442
2016-03-14,-0.001576
2016-03-15,-0.004458
2016-03-16,0.007493
2016-03-17,0.00825
2016-03-18,0.003879
2016-03-21,0.000503
2016-03-22,-0.000372
2016-03-23,-0.00945
2016-03-24,-0.000141
2016-03-28,0.000806
2016-03-29,0.011053
2016-03-30,0.004467
2016-03-31,-0.000868
2016-04-01,0.004664
2016-04-04,-0.004391
2016-04-05,-0.010012
2016-04-06,0.011074
2016-04-07,-0.011653
2016-04-08,0.004327
2016-04-11,-0.001833
2016-04-12,0.010399
2016-04-13,0.011323
2016-04-14,-0.000462
2016-04-15,-0.000565
2016-04-18,0.006766
2016-04-19,0.00449
2016-04-20,0.001225
2016-04-21,-0.005273
2016-04-22,0.001835
2016-04-25,-0.002787
2016-04-26,0.003357
2016-04-27,0.002651
2016-04-28,-0.008569
2016-04-29,-0.004465
2016-05-02,0.006733
2016-05-03,-0.011101
2016-05-04,-0.006171
2016-05-05,-0.000444
2016-05-06,0.003519
2016-05-09,-0.0002
2016-05-10,0.012298
2016-05-11,-0.008295
2016-05-12,-0.000776
2016-05-13,-0.007964
2016-05-16,0.01021
2016-05-17,-0.008591
2016-05-18,-0.000812
2016-05-19,-0.003791
2016-05-20,0.007642
2016-05-23,-0.00179
2016-05-24,0.013114
2016-05-25,0.007321
2016-05-26,-0.000158
2016-05-27,0.004415
2016-05-31,-0.000348
2016-06-01,0.002367
2016-06-02,0.003603
2016-06-03,-0.001949
2016-06-06,0.006131
2016-06-07,0.002122
2016-06-08,0.003565
2016-06-09,-0.002816
2016-06-10,-0.011232
2016-06-13,-0.008135
2016-06-14,-0.00278
2016-06-15,-0.000492
2016-06-16,0.001908
2016-06-17,-0.001748
2016-06-20,0.007279
2016-06-21,0.002334
2016-06-22,-0.001865
2016-06-23,0.014415
2016-06-24,-0.036628
2016-06-27,-0.02032
2016-06-28,0.018044
2016-06-29,0.0176
2016-06-30,0.013181
2016-07-01,0.00301
2016-07-05,-0.008225
2016-07-06,0.005437
2016-07-07,-0.00069
2016-07-08,0.015478
2016-07-11,0.00421
2016-07-12,0.007923
2016-07-13,-0.000232
2016-07-14,0.004685
2016-07-15,-0.000803
2016-07-18,0.002602
2016-07-19,-0.002363
2016-07-20,0.004629
2016-07-21,-0.003322
2016-07-22,0.0045
2016-07-25,-0.003154
2016-07-26,0.001613
2016-07-27,-0.001242
2016-07-28,0.001673
2016-07-29,0.00263
2016-08-01,-0.002254
2016-08-02,-0.007105
2016-08-03,0.004385
2016-08-04,0.000814
2016-08-05,0.008058
2016-08-08,0.000104
2016-08-09,0.001069
2016-08-10,-0.002555
2016-08-11,0.004818
2016-08-12,-0.000494
2016-08-15,0.004008
2016-08-16,-0.005477
2016-08-17,0.001044
2016-08-18,0.003387
2016-08-19,-0.001828
2016-08-22,-0.000427
2016-08-23,0.002825
2016-08-24,-0.006035
2016-08-25,-0.000675
2016-08-26,-0.001829
2016-08-29,0.005225
2016-08-30,-0.001514
2016-08-31,-0.002578
2016-09-01,0.000748
2016-09-02,0.005882
2016-09-06,0.003391
2016-09-07,0.000821
2016-09-08,-0.002078
2016-09-09,-0.02501
2016-09-12,0.01334
2016-09-13,-0.015849
2016-09-14,-0.000526
2016-09-15,0.010099
2016-09-16,-0.003865
2016-09-19,0.001385
2016-09-20,-0.000363
2016-09-21,0.011864
2016-09-22,0.007814
2016-09-23,-0.00594
2016-09-26,-0.008221
2016-09-27,0.0051
2016-09-28,0.00671
2016-09-29,-0.009216
2016-09-30,0.00783
2016-10-03,-0.00305
2016-10-04,-0.0056
2016-10-05,0.00494
2016-10-06,-0.000753
2016-10-07,-0.003829
2016-10-10,0.005594
2016-10-11,-0.012616
2016-10-12,0.000932
2016-10-13,-0.003327
2016-10-14,-0.000324
2016-10-17,-0.002525
2016-10-18,0.006561
2016-10-19,0.003002
2016-10-20,-0.001641
2016-10-21,-0.000113
2016-10-24,0.004434
2016-10-25,-0.004367
2016-10-26,-0.002777
2016-10-27,-0.003986
2016-10-28,-0.002573
2016-10-31,0.00043
2016-11-01,-0.006771
2016-11-02,-0.00768
2016-11-03,-0.00394
2016-11-04,-0.00124
2016-11-07,0.020927
2016-11-08,0.003884
2016-11-09,0.012048
2016-11-10,0.001979
2016-11-11,0.000261
2016-11-14,0.002384
2016-11-15,0.007902
2016-11-16,-0.001517
2016-11-17,0.004607
2016-11-18,-0.001358
2016-11-21,0.007769
2016-11-22,0.003038
2016-11-23,0.000943
2016-11-25,0.003636
2016-11-28,-0.005935
2016-11-29,0.00096
2016-11-30,-0.001561
2016-12-01,-0.004207
2016-12-02,0.000701
2016-12-05,0.007299
2016-12-06,0.004758
2016-12-07,0.012388
2016-12-08,0.003744
2016-12-09,0.003907
2016-12-12,-0.002453
2016-12-13,0.005763
2016-12-14,-0.009619
2016-12-15,0.003588
2016-12-16,-0.001159
2016-12-19,0.002094
2016-12-20,0.00431
2016-12-21,-0.002494
2016-12-22,-0.002734
2016-12-23,0.001844
2016-12-27,0.002518
2016-12-28,-0.007978
2016-12-29,0.000587
2016-12-30,-0.004036
2017-01-03,0.008205
2017-01-04,0.008618
2017-01-05,-0.000945
2017-01-06,0.00231
2017-01-09,-0.003925
2017-01-10,0.001311
2017-01-11,0.003227
2017-01-12,-0.002536
2017-01-13,0.002819
2017-01-17,-0.003693
2017-01-18,0.001415
2017-01-19,-0.003889
2017-01-20,0.003625
2017-01-23,-0.001921
2017-01-24,0.008375
2017-01-25,0.008078
2017-01-26,-0.00115
2017-01-27,-0.001599
2017-01-30,-0.007057
2017-01-31,0.000839
2017-02-01,0.000282
2017-02-02,0.000599
2017-02-03,0.007801
2017-02-06,-0.002713
2017-02-07,-0.000541
2017-02-08,0.001224
2017-02-09,0.00649
2017-02-10,0.004103
2017-02-13,0.004652
2017-02-14,0.003882
2017-02-15,0.004785
2017-02-16,-0.001251
2017-02-17,0.0019
2017-02-21,0.005811
2017-02-22,-0.001741
2017-02-23,-0.000909
2017-02-24,0.00045
2017-02-27,0.001995
2017-02-28,-0.004647
2017-03-01,0.013366
2017-03-02,-0.006862
2017-03-03,0.000944
2017-03-06,-0.003808
2017-03-07,-0.003455
2017-03-08,-0.003233
2017-03-09,-0.000246
2017-03-10,0.003446
2017-03-13,0.001665
2017-03-14,-0.00418
2017-03-15,0.010125
2017-03-16,-0.000614
2017-03-17,-0.000812
2017-03-20,-0.002332
2017-03-21,-0.013602
2017-03-22,0.001795
2017-03-23,0.000156
2017-03-24,-0.000317
2017-03-27,-0.000361
2017-03-28,0.006893
2017-03-29,0.002268
2017-03-30,0.002599
2017-03-31,-0.001095
2017-04-03,-0.002624
2017-04-04,0.000621
2017-04-05,-0.004134
2017-04-06,0.003506
2017-04-07,-0.000717
2017-04-10,0.001468
2017-04-11,-0.000127
2017-04-12,-0.004575
2017-04-13,-0.007191
2017-04-17,0.008654
2017-04-18,-0.002508
2017-04-19,-0.001333
2017-04-20,0.007669
2017-04-21,-0.002843
2017-04-24,0.010754
2017-04-25,0.00596
2017-04-26,-0.000105
2017-04-27,-4e-05
2017-04-28,-0.002611
2017-05-01,0.002001
2017-05-02,0.000255
2017-05-03,-0.002573
2017-05-04,-0.000777
2017-05-05,0.005792
2017-05-08,-0.00082
2017-05-09,-0.000984
2017-05-10,0.0026
2017-05-11,-0.002715
2017-05-12,-0.001539
2017-05-15,0.005603
2017-05-16,-0.000384
2017-05-17,-0.018102
2017-05-18,0.003369
2017-05-19,0.007577
2017-05-22,0.005394
2017-05-23,0.001526
2017-05-24,0.002402
2017-05-25,0.003248
2017-05-26,0.00031
2017-05-30,-0.002267
2017-05-31,-0.000326
2017-06-01,0.009052
2017-06-02,0.003486
2017-06-05,-0.001819
2017-06-06,-0.00215
2017-06-07,0.000725
2017-06-08,0.001597
2017-06-09,-0.000547
2017-06-12,-0.000866
2017-06-13,0.005328
2017-06-14,-0.002289
2017-06-15,-0.002973
2017-06-16,0.000543
2017-06-19,0.007639
2017-06-20,-0.007515
2017-06-21,-0.000752
2017-06-22,0.000802
2017-06-23,0.002916
2017-06-26,0.00094
2017-06-27,-0.007476
2017-06-28,0.010009
2017-06-29,-0.008117
2017-06-30,0.001446
2017-07-03,0.003039
2017-07-05,0.000131
2017-07-06,-0.009231
2017-07-07,0.006444
2017-07-10,0.000501
2017-07-11,0.000236
2017-07-12,0.007693
2017-07-13,0.001729
2017-07-14,0.004849
2017-07-17,1.4e-05
2017-07-18,0.000459
2017-07-19,0.005964
2017-07-20,3.3e-05
2017-07-21,-0.000922
2017-07-24,-0.000133
2017-07-25,0.003457
2017-07-26,-8.5e-05
2017-07-27,-0.002093
2017-07-28,-0.001066
2017-07-31,-0.000859
2017-08-01,0.00236
2017-08-02,-0.000989
2017-08-03,-0.00218
2017-08-04,0.002012
2017-08-07,0.001414
