Date,MSFT
2009-06-24,17.365150451660156
2009-06-25,17.601913452148438
2009-06-26,17.2763614654541
2009-06-29,17.653705596923828
2009-06-30,17.587116241455078
2009-07-01,17.78688621520996
2009-07-02,17.29115867614746
2009-07-06,17.16537857055664
2009-07-07,16.669652938842773
2009-07-08,16.691852569580078
2009-07-09,16.603065490722656
2009-07-10,16.566076278686523
2009-07-13,17.18757438659668
2009-07-14,17.098791122436523
2009-07-15,17.846073150634766
2009-07-16,18.08283805847168
2009-07-17,17.97185516357422
2009-07-20,18.149423599243164
2009-07-21,18.37139892578125
2009-07-22,18.349197387695312
2009-07-23,18.911516189575195
2009-07-24,17.3503475189209
2009-07-27,17.098791122436523
2009-07-28,17.365150451660156
2009-07-29,17.609312057495117
2009-07-30,17.61669921875
2009-07-31,17.402141571044922
2009-08-03,17.631511688232422
2009-08-04,17.587116241455078
2009-08-05,17.61669921875
2009-08-06,17.35775375366211
2009-08-07,17.431739807128906
2009-08-10,17.328144073486328
2009-08-11,17.11358642578125
2009-08-12,17.409543991088867
2009-08-13,17.476131439208984
2009-08-14,17.52793312072754
2009-08-17,17.202373504638672
2009-08-18,17.544641494750977
2009-08-19,17.596717834472656
2009-08-20,17.61159896850586
2009-08-21,18.16219711303711
2009-08-24,18.33332061767578
2009-08-25,18.33332061767578
2009-08-26,18.2663631439209
2009-08-27,18.370532989501953
2009-08-28,18.36308479309082
2009-08-31,18.340768814086914
2009-09-01,17.857131958007812
2009-09-02,17.752973556518555
2009-09-03,17.938980102539062
2009-09-04,18.31844139099121
2009-09-08,18.467252731323242
2009-09-09,18.43748664855957
2009-09-10,18.601184844970703
2009-09-11,18.497013092041016
2009-09-14,18.601184844970703
2009-09-15,18.74999237060547
2009-09-16,18.74999237060547
2009-09-17,18.82439613342285
2009-09-18,18.794641494750977
2009-09-21,18.82439613342285
2009-09-22,19.17409896850586
2009-09-23,19.129446029663086
2009-09-24,19.300588607788086
2009-09-25,19.010408401489258
2009-09-28,19.218740463256836
2009-09-29,19.159221649169922
2009-09-30,19.13689613342285
2009-10-01,18.51189422607422
2009-10-02,18.571420669555664
2009-10-05,18.33332061767578
2009-10-06,18.683027267456055
2009-10-07,18.675588607788086
2009-10-08,19.099687576293945
2009-10-09,19.010408401489258
2009-10-12,19.13689613342285
2009-10-13,19.2038631439209
2009-10-14,19.31546974182129
2009-10-15,19.873497009277344
2009-10-16,19.717256546020508
2009-10-19,19.613088607788086
2009-10-20,19.62052345275879
2009-10-21,19.77677345275879
2009-10-22,19.784223556518555
2009-10-23,20.84820556640625
2009-10-26,21.339275360107422
2009-10-27,21.27231216430664
2009-10-28,20.84820556640625
2009-10-29,20.997020721435547
2009-10-30,20.632431030273438
2009-11-02,20.744035720825195
2009-11-03,20.48362159729004
2009-11-04,20.877962112426758
2009-11-05,21.183029174804688
2009-11-06,21.22022819519043
2009-11-09,21.569923400878906
2009-11-10,21.58481788635254
2009-11-11,21.666648864746094
2009-11-12,21.845226287841797
2009-11-13,22.04612159729004
2009-11-16,21.979162216186523
2009-11-17,22.420082092285156
2009-11-18,22.50229263305664
2009-11-19,22.25566864013672
2009-11-20,22.1361026763916
2009-11-23,22.375246047973633
2009-11-24,22.35281753540039
2009-11-25,22.26314353942871
2009-11-27,21.837167739868164
2009-11-30,21.979156494140625
2009-12-01,22.42755699157715
2009-12-02,22.25566864013672
2009-12-03,22.29303741455078
2009-12-04,22.405139923095703
2009-12-07,22.26314353942871
2009-12-08,22.098730087280273
2009-12-09,22.203367233276367
2009-12-10,22.322935104370117
2009-12-11,22.307985305786133
2009-12-14,22.50229263305664
2009-12-15,22.435035705566406
2009-12-16,22.494813919067383
2009-12-17,22.12114906311035
2009-12-18,22.68912124633789
2009-12-21,22.808696746826172
2009-12-22,23.03289031982422
2009-12-23,23.107629776000977
2009-12-24,23.16741943359375
2009-12-28,23.294466018676758
2009-12-29,23.458877563476562
2009-12-30,23.137529373168945
2009-12-31,22.77880859375
2010-01-04,23.13005828857422
2010-01-05,23.137529373168945
2010-01-06,22.99553680419922
2010-01-07,22.756380081176758
2010-01-08,22.913331985473633
2010-01-11,22.621864318847656
2010-01-12,22.47239875793457
2010-01-13,22.681650161743164
2010-01-14,23.137529373168945
2010-01-15,23.062795639038086
2010-01-19,23.242155075073242
2010-01-20,22.861007690429688
2010-01-21,22.42755699157715
2010-01-22,21.642854690551758
2010-01-25,21.911901473999023
2010-01-26,22.04641342163086
2010-01-27,22.173465728759766
2010-01-28,21.792320251464844
2010-01-29,21.05992889404297
2010-02-01,21.23182487487793
2010-02-02,21.26918601989746
2010-02-03,21.396236419677734
2010-02-04,20.80583953857422
2010-02-05,20.940359115600586
2010-02-08,20.71615982055664
2010-02-09,20.932884216308594
2010-02-10,20.91794204711914
2010-02-11,21.015098571777344
2010-02-12,20.873098373413086
2010-02-16,21.286054611206055
2010-02-17,21.46625328063965
2010-02-18,21.751567840576172
2010-02-19,21.601402282714844
2010-02-22,21.571372985839844
2010-02-23,21.271039962768555
2010-02-24,21.496288299560547
2010-02-25,21.473773956298828
2010-02-26,21.526323318481445
2010-03-01,21.78911590576172
2010-03-02,21.368642807006836
2010-03-03,21.368642807006836
2010-03-04,21.496288299560547
2010-03-05,21.46625328063965
2010-03-08,21.496288299560547
2010-03-09,21.62392807006836
2010-03-10,21.751567840576172
2010-03-11,21.909250259399414
2010-03-12,21.97681999206543
2010-03-15,21.991838455200195
2010-03-16,22.051904678344727
2010-03-17,22.24711799621582
2010-03-18,22.232101440429688
2010-03-19,22.217077255249023
2010-03-22,22.22459602355957
2010-03-23,22.434833526611328
2010-03-24,22.26213264465332
2010-03-25,22.532432556152344
2010-03-26,22.269641876220703
2010-03-29,22.217077255249023
2010-03-30,22.352231979370117
2010-03-31,21.991838455200195
2010-04-01,21.894227981567383
2010-04-05,21.97681999206543
2010-04-06,22.014362335205078
2010-04-07,22.036884307861328
2010-04-08,22.464866638183594
2010-04-09,22.78020477294922
2010-04-12,22.765193939208984
2010-04-13,22.8627986907959
2010-04-14,23.140600204467773
2010-04-15,23.178144454956055
2010-04-16,23.027986526489258
2010-04-19,23.305784225463867
2010-04-20,23.546056747436523
2010-04-21,23.52352523803711
2010-04-22,23.568578720092773
2010-04-23,23.24571990966797
2010-04-26,23.35835075378418
2010-04-27,23.163129806518555
2010-04-28,23.208192825317383
2010-04-29,23.275754928588867
2010-04-30,22.930377960205078
2010-05-03,23.170642852783203
2010-05-04,22.62253189086914
2010-05-05,22.41230583190918
2010-05-06,21.759075164794922
2010-05-07,21.180940628051758
2010-05-10,21.729047775268555
2010-05-11,21.683992385864258
2010-05-12,22.10447120666504
2010-05-13,21.95429039001465
2010-05-14,21.721532821655273
2010-05-17,21.729047775268555
2010-05-18,21.570663452148438
2010-05-19,21.299144744873047
2010-05-20,20.446874618530273
2010-05-21,20.243236541748047
2010-05-24,19.81333351135254
2010-05-25,19.662494659423828
2010-05-26,18.86302375793457
2010-05-27,19.60968780517578
2010-05-28,19.458852767944336
2010-06-01,19.52672576904297
2010-06-02,19.956632614135742
2010-06-03,20.258323669433594
2010-06-04,19.45130729675293
2010-06-07,19.07419776916504
2010-06-08,18.938438415527344
2010-06-09,18.697086334228516
2010-06-10,18.85546875
2010-06-11,19.353256225585938
2010-06-14,19.232582092285156
2010-06-15,20.047138214111328
2010-06-16,19.85103988647461
2010-06-17,19.888751983642578
2010-06-18,19.941547393798828
2010-06-21,19.571985244750977
2010-06-22,19.436222076416016
2010-06-23,19.089282989501953
2010-06-24,18.85546875
2010-06-25,18.500991821289062
2010-06-28,18.335054397583008
2010-06-29,17.580841064453125
2010-06-30,17.354570388793945
2010-07-01,17.467708587646484
2010-07-02,17.550668716430664
2010-07-06,17.96549415588379
2010-07-07,18.327512741088867
2010-07-08,18.410480499267578
2010-07-09,18.304893493652344
2010-07-12,18.727256774902344
2010-07-13,18.953521728515625
2010-07-14,19.187334060668945
2010-07-15,19.240123748779297
2010-07-16,18.772502899169922
2010-07-19,19.028940200805664
2010-07-20,19.217496871948242
2010-07-21,18.94597816467285
2010-07-22,19.4890193939209
2010-07-23,19.466386795043945
2010-07-26,19.68511199951172
2010-07-27,19.73036766052246
2010-07-28,19.571985244750977
2010-07-29,19.6323184967041
2010-07-30,19.466386795043945
2010-08-02,19.85858917236328
2010-08-03,19.73036766052246
2010-08-04,19.406047821044922
2010-08-05,19.134536743164062
2010-08-06,19.270296096801758
2010-08-09,19.3155460357666
2010-08-10,18.908266067504883
2010-08-11,18.7498779296875
2010-08-12,18.4708194732666
2010-08-13,18.402944564819336
2010-08-16,18.478357315063477
2010-08-17,18.73616600036621
2010-08-18,18.8195743560791
2010-08-19,18.53143882751465
2010-08-20,18.37220573425293
2010-08-23,18.41012191772461
2010-08-24,18.2281494140625
2010-08-25,18.273643493652344
2010-08-26,18.061330795288086
2010-08-27,18.14473533630371
2010-08-30,17.924850463867188
2010-08-31,17.795944213867188
2010-09-01,18.121990203857422
2010-09-02,18.152320861816406
2010-09-03,18.417705535888672
2010-09-07,18.167478561401367
2010-09-08,18.14473533630371
2010-09-09,18.20539665222168
2010-09-10,18.084074020385742
2010-09-13,19.039464950561523
2010-09-14,18.978803634643555
2010-09-15,19.047042846679688
2010-09-16,19.20627212524414
2010-09-17,19.122867584228516
2010-09-20,19.28209686279297
2010-09-21,19.069795608520508
2010-09-22,18.660335540771484
2010-09-23,18.523855209350586
2010-09-24,18.789241790771484
2010-09-27,18.75132942199707
2010-09-28,18.713420867919922
2010-09-29,18.576927185058594
2010-09-30,18.56934928894043
2010-10-01,18.485942840576172
2010-10-04,18.129573822021484
2010-10-05,18.46319580078125
2010-10-06,18.523855209350586
2010-10-07,18.59968376159668
2010-10-08,18.630008697509766
2010-10-11,18.64517593383789
2010-10-12,18.8271541595459
2010-10-13,19.213855743408203
2010-10-14,19.130449295043945
2010-10-15,19.36550521850586
2010-10-18,19.577816009521484
2010-10-19,19.03188133239746
2010-10-20,19.191112518310547
2010-10-21,19.274520874023438
2010-10-22,19.244184494018555
2010-10-25,19.100116729736328
2010-10-26,19.638465881347656
2010-10-27,19.752206802368164
2010-10-28,19.926612854003906
2010-10-29,20.222314834594727
2010-11-01,20.434627532958984
2010-11-02,20.768253326416016
2010-11-03,20.495281219482422
2010-11-04,20.578691482543945
2010-11-05,20.358802795410156
2010-11-08,20.328475952148438
2010-11-09,20.434627532958984
2010-11-10,20.427043914794922
2010-11-11,20.229896545410156
2010-11-12,19.919025421142578
2010-11-15,19.865947723388672
2010-11-16,19.69047737121582
2010-11-17,19.50738525390625
2010-11-18,19.713361740112305
2010-11-19,19.59892463684082
2010-11-22,19.62944221496582
2010-11-23,19.16407012939453
2010-11-24,19.35480499267578
2010-11-26,19.26325798034668
2010-11-29,19.30902862548828
2010-11-30,19.270889282226562
2010-12-01,19.865949630737305
2010-12-02,20.514408111572266
2010-12-03,20.613588333129883
2010-12-06,20.476272583007812
2010-12-07,20.499155044555664
2010-12-08,20.773799896240234
2010-12-09,20.659366607666016
2010-12-10,20.857715606689453
2010-12-13,20.78904914855957
2010-12-14,21.071332931518555
2010-12-15,21.246803283691406
2010-12-16,21.35359764099121
2010-12-17,21.28494644165039
2010-12-20,21.216276168823242
2010-12-21,21.414628982543945
2010-12-22,21.506179809570312
2010-12-23,21.59010124206543
2010-12-27,21.414628982543945
2010-12-28,21.368850708007812
2010-12-29,21.338346481323242
2010-12-30,21.246803283691406
2010-12-31,21.292570114135742
2011-01-03,21.345977783203125
2011-01-04,21.42989158630371
2011-01-05,21.361228942871094
2011-01-06,21.986812591552734
2011-01-07,21.818973541259766
2011-01-10,21.529067993164062
2011-01-11,21.44515037536621
2011-01-12,21.78082275390625
2011-01-13,21.506179809570312
2011-01-14,21.59010124206543
2011-01-18,21.864749908447266
2011-01-19,21.71979522705078
2011-01-20,21.628244400024414
2011-01-21,21.37648582458496
2011-01-24,21.651132583618164
2011-01-25,21.70454216003418
2011-01-26,21.956295013427734
2011-01-27,22.02495002746582
2011-01-28,21.170503616333008
2011-01-31,21.155248641967773
2011-02-01,21.35359764099121
2011-02-02,21.315460205078125
2011-02-03,21.094213485717773
2011-02-04,21.185762405395508
2011-02-07,21.513824462890625
2011-02-08,21.57485008239746
2011-02-09,21.338346481323242
2011-02-10,20.97978401184082
2011-02-11,20.78904914855957
2011-02-14,20.773799896240234
2011-02-15,20.68938636779785
2011-02-16,20.735427856445312
2011-02-17,20.8812313079834
2011-02-18,20.76612663269043
2011-02-22,20.40544319152832
2011-02-23,20.40544319152832
2011-02-24,20.543577194213867
2011-02-25,20.374740600585938
2011-02-28,20.39776611328125
2011-03-01,20.075456619262695
2011-03-02,20.014068603515625
2011-03-03,20.106149673461914
2011-03-04,19.914297103881836
2011-03-07,19.737791061401367
2011-03-08,19.88360595703125
2011-03-09,19.868257522583008
2011-03-10,19.499900817871094
2011-03-11,19.707101821899414
2011-03-14,19.71476936340332
2011-03-15,19.484542846679688
2011-03-16,19.02410125732422
2011-03-17,19.016433715820312
2011-03-18,19.03177261352539
2011-03-21,19.438499450683594
2011-03-22,19.415483474731445
2011-03-23,19.59965705871582
2011-03-24,19.806865692138672
2011-03-25,19.661056518554688
2011-03-28,19.499900817871094
2011-03-29,19.561296463012695
2011-03-30,19.65337562561035
2011-03-31,19.484542846679688
2011-04-01,19.553613662719727
2011-04-04,19.607336044311523
2011-04-05,19.783842086791992
2011-04-06,20.067777633666992
2011-04-07,20.106149673461914
2011-04-08,20.006391525268555
2011-04-11,19.93731689453125
2011-04-12,19.676403045654297
2011-04-13,19.668729782104492
2011-04-14,19.507572174072266
2011-04-15,19.469202041625977
2011-04-18,19.24665069580078
2011-04-19,19.30037498474121
2011-04-20,19.76848793029785
2011-04-21,19.58431625366211
2011-04-25,19.65337562561035
2011-04-26,20.09847068786621
2011-04-27,20.244281768798828
2011-04-28,20.497528076171875
2011-04-29,19.891281127929688
2011-05-02,19.691749572753906
2011-05-03,19.806865692138672
2011-05-04,19.998708724975586
2011-05-05,19.7915096282959
2011-05-06,19.8529109954834
2011-05-09,19.82221031188965
2011-05-10,19.699420928955078
2011-05-11,19.461523056030273
2011-05-12,19.430831909179688
2011-05-13,19.208288192749023
2011-05-16,18.855274200439453
2011-05-17,18.94023323059082
2011-05-18,19.071550369262695
2011-05-19,19.0947265625
2011-05-20,18.91706657409668
2011-05-23,18.66988182067871
2011-05-24,18.65443229675293
2011-05-25,18.685335159301758
2011-05-26,19.05610466003418
2011-05-27,19.125619888305664
2011-05-31,19.31873321533203
2011-06-01,18.87071990966797
2011-06-02,18.7085018157959
2011-06-03,18.46905517578125
2011-06-06,18.546295166015625
2011-06-07,18.584915161132812
2011-06-08,18.492218017578125
2011-06-09,18.507671356201172
2011-06-10,18.314563751220703
2011-06-13,18.569467544555664
2011-06-14,18.7085018157959
2011-06-15,18.337736129760742
2011-06-16,18.53856658935547
2011-06-17,18.739412307739258
2011-06-20,18.901613235473633
2011-06-21,19.125619888305664
2011-06-22,19.040651321411133
2011-06-23,19.025209426879883
2011-06-24,18.77030372619629
2011-06-27,19.46550178527832
2011-06-28,19.928964614868164
2011-06-29,19.7899227142334
2011-06-30,20.083450317382812
2011-07-01,20.098905563354492
2011-07-05,20.106626510620117
2011-07-06,20.33835792541504
2011-07-07,20.67823028564453
2011-07-08,20.79409408569336
2011-07-11,20.570087432861328
2011-07-12,20.50057029724121
2011-07-13,20.570087432861328
2011-07-14,20.446500778198242
2011-07-15,20.68595314025879
2011-07-18,20.539188385009766
2011-07-19,21.273012161254883
2011-07-20,20.902244567871094
2011-07-21,20.93313217163086
2011-07-22,21.265289306640625
2011-07-25,21.558809280395508
2011-07-26,21.69013023376465
2011-07-27,21.110797882080078
2011-07-28,21.41204833984375
2011-07-29,21.164867401123047
2011-08-01,21.064456939697266
2011-08-02,20.701396942138672
2011-08-03,20.79409408569336
2011-08-04,20.037109375
2011-08-05,19.836267471313477
2011-08-08,18.909337997436523
2011-08-09,19.759029388427734
2011-08-10,18.693063735961914
2011-08-11,19.457775115966797
2011-08-12,19.388254165649414
2011-08-15,19.7049560546875
2011-08-16,19.7049560546875
2011-08-17,19.62723159790039
2011-08-18,19.17638397216797
2011-08-19,18.694448471069336
2011-08-22,18.640029907226562
2011-08-23,19.215246200561523
2011-08-24,19.355167388916016
2011-08-25,19.098651885986328
2011-08-26,19.62723159790039
2011-08-29,20.085845947265625
2011-08-30,20.388996124267578
2011-08-31,20.67659568786621
2011-09-01,20.373449325561523
2011-09-02,20.054744720458984
2011-09-06,19.829326629638672
2011-09-07,20.210208892822266
2011-09-08,20.381214141845703
2011-09-09,20.00810432434082
2011-09-12,20.12470245361328
2011-09-13,20.241302490234375
2011-09-14,20.5988712310791
2011-09-15,20.97975730895996
2011-09-16,21.080808639526367
2011-09-19,21.150768280029297
2011-09-20,20.971981048583984
2011-09-21,20.202438354492188
2011-09-22,19.47953987121582
2011-09-23,19.47953987121582
2011-09-26,19.774913787841797
2011-09-27,19.953699111938477
2011-09-28,19.88373565673828
2011-09-29,19.78268814086914
2011-09-30,19.34738540649414
2011-10-03,19.067556381225586
2011-10-04,19.697185516357422
2011-10-05,20.12470245361328
2011-10-06,20.4744930267334
2011-10-07,20.404541015625
2011-10-10,20.940885543823242
2011-10-11,20.987525939941406
2011-10-12,20.956438064575195
2011-10-13,21.12744903564453
2011-10-14,21.197406768798828
2011-10-17,20.971981048583984
2011-10-18,21.22849464416504
2011-10-19,21.088577270507812
2011-10-20,21.01862335205078
2011-10-21,21.111896514892578
2011-10-24,21.135211944580078
2011-10-25,20.8398380279541
2011-10-26,20.6688289642334
2011-10-27,21.181859970092773
2011-10-28,20.971981048583984
2011-10-31,20.699920654296875
2011-11-01,20.202438354492188
2011-11-02,20.217988967895508
2011-11-03,20.6221866607666
2011-11-04,20.404541015625
2011-11-07,20.83206558227539
2011-11-08,21.111896514892578
2011-11-09,20.36567497253418
2011-11-10,20.427854537963867
2011-11-11,20.91756820678711
2011-11-14,20.80097007751465
2011-11-15,20.941940307617188
2011-11-16,20.41722297668457
2011-11-17,20.00213623046875
2011-11-18,19.814176559448242
2011-11-21,19.579227447509766
2011-11-22,19.414766311645508
2011-11-23,19.164146423339844
2011-11-25,19.031007766723633
2011-11-28,19.477418899536133
2011-11-29,19.45392417907715
2011-11-30,20.03346824645996
2011-12-01,19.79852294921875
2011-12-02,19.751529693603516
2011-12-05,20.127450942993164
2011-12-06,20.096118927001953
2011-12-07,20.049135208129883
2011-12-08,19.892498016357422
2011-12-09,20.127450942993164
2011-12-12,19.978641510009766
2011-12-13,20.1744384765625
2011-12-14,20.04129409790039
2011-12-15,20.01780128479004
2011-12-16,20.36240005493164
2011-12-19,19.99431037902832
2011-12-20,20.385889053344727
2011-12-21,20.1744384765625
2011-12-22,20.21358871459961
2011-12-23,20.385889053344727
2011-12-27,20.393714904785156
2011-12-28,20.221426010131836
2011-12-29,20.378063201904297
2011-12-30,20.33106803894043
2012-01-03,20.965436935424805
2012-01-04,21.458831787109375
2012-01-05,21.67812728881836
2012-01-06,22.01488494873047
2012-01-09,21.725116729736328
2012-01-10,21.803422927856445
2012-01-11,21.70944595336914
2012-01-12,21.928739547729492
2012-01-13,22.124530792236328
2012-01-17,22.13235855102539
2012-01-18,22.108861923217773
2012-01-19,22.022716522216797
2012-01-20,23.267955780029297
2012-01-23,23.283618927001953
2012-01-24,22.978181838989258
2012-01-25,23.150484085083008
2012-01-26,23.103490829467773
2012-01-27,22.89203453063965
2012-01-30,23.189640045166016
2012-01-31,23.126983642578125
2012-02-01,23.408924102783203
2012-02-02,23.45591163635254
2012-02-03,23.683034896850586
2012-02-06,23.651700973510742
2012-02-07,23.76918601989746
2012-02-08,24.0119686126709
2012-02-09,24.098112106323242
2012-02-10,23.886659622192383
2012-02-13,23.94931411743164
2012-02-14,23.846834182739258
2012-02-15,23.689159393310547
2012-02-16,24.666688919067383
2012-02-17,24.63515281677246
2012-02-21,24.784934997558594
2012-02-22,24.650924682617188
2012-02-23,24.729753494262695
2012-02-24,24.81646156311035
2012-02-27,24.713985443115234
2012-02-28,25.123916625976562
2012-02-29,25.021432876586914
2012-03-01,25.45501708984375
2012-03-02,25.289466857910156
2012-03-05,25.068735122680664
2012-03-06,24.879535675048828
2012-03-07,25.100261688232422
2012-03-08,25.234285354614258
2012-03-09,25.218521118164062
2012-03-12,25.257930755615234
2012-03-13,25.75457191467285
2012-03-14,25.833402633666992
2012-03-15,25.89647102355957
2012-03-16,25.699384689331055
2012-03-19,25.38407325744629
2012-03-20,25.218521118164062
2012-03-21,25.155447006225586
2012-03-22,25.226394653320312
2012-03-23,25.234285354614258
2012-03-26,25.691511154174805
2012-03-27,25.636327743530273
2012-03-28,25.376178741455078
2012-03-29,25.320993423461914
2012-03-30,25.431358337402344
2012-04-02,25.45501708984375
2012-04-03,25.179109573364258
2012-04-04,24.603618621826172
2012-04-05,24.847991943359375
2012-04-09,24.516902923583984
2012-04-10,24.020263671875
2012-04-11,23.925662994384766
2012-04-12,24.422304153442383
2012-04-13,24.288291931152344
2012-04-16,24.50113868713379
2012-04-17,24.784934997558594
2012-04-18,24.548437118530273
2012-04-19,24.44595718383789
2012-04-20,25.5574951171875
2012-04-23,25.320993423461914
2012-04-24,25.16333770751953
2012-04-25,25.38407325744629
2012-04-26,25.313119888305664
2012-04-27,25.21063804626465
2012-04-30,25.242168426513672
2012-05-01,25.234285354614258
2012-05-02,25.068735122680664
2012-05-03,25.037200927734375
2012-05-04,24.422304153442383
2012-05-07,24.16215705871582
2012-05-08,24.043912887573242
2012-05-09,24.248878479003906
2012-05-10,24.23310661315918
2012-05-11,24.564205169677734
2012-05-14,24.185810089111328
2012-05-15,23.971567153930664
2012-05-16,23.725582122802734
2012-05-17,23.582748413085938
2012-05-18,23.225675582885742
2012-05-21,23.606555938720703
2012-05-22,23.614490509033203
2012-05-23,23.098716735839844
2012-05-24,23.066974639892578
2012-05-25,23.059045791625977
2012-05-29,23.455791473388672
2012-05-30,23.281225204467773
2012-05-31,23.16219711303711
2012-06-01,22.575010299682617
2012-06-04,22.654359817504883
2012-06-05,22.622621536254883
2012-06-06,23.28915023803711
2012-06-07,23.193937301635742
2012-06-08,23.527206420898438
